x,D,y,L,r_a,a_x_C,a_x_R,a_rand_C,a_rand_R,A_tilde_x_C,A_tilde_x_R,r_x_C,r_x_R,U,S_star_x_C,S_star_x_R,S_x_C,S_x_R,S_x,p_bar_x_C,p_bar_x_R,L_x_C,f_bar_x_R,n_x,URBAN,COM,SHADE,SHADEU,X,HEIGHT_C,HEIGHT_R,llv2000,llv2009,llv1990,_merge,CONVBIN,BHEIGHT_C,BHEIGHT_R,BS_x,BS_x_R,BS_x_C,r_x,lr_x,Bllv2000,Blr_x,TS_x,TS_x_C,comshare_CONVBIN,res
5.05,5.05,2.10701,1.00469056e+06,30.0,0.0,8.058806,0.0,0.98953557,0.0,0.9648626,0.0,43.45104,2.0,38.55916,15.385309,,15.385309,15.385309,,10.492651,,0.06827477,225.34398,1.0,0.0,0.0,2001.0,5.05,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.45104,3.7716348,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.06,5.06,2.10701,1.00469056e+06,30.0,0.0,8.058575,0.0,0.9895754,0.0,0.96485317,0.0,43.447002,2.0,38.50453,15.384388,,15.384388,15.384388,,10.492305,,0.068277024,225.32306,1.0,0.0,0.0,2001.0,5.06,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.447002,3.7715418,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.07,5.07,2.10701,1.00469056e+06,30.0,0.0,8.058347,0.0,0.9896153,0.0,0.96484387,0.0,43.443035,2.0,38.449936,15.383481,,15.383481,15.383481,,10.491965,,0.06827924,225.30247,1.0,0.0,0.0,2001.0,5.07,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.443035,3.7714505,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.08,5.08,2.10701,1.00469056e+06,30.0,0.0,8.058118,0.0,0.98965526,0.0,0.9648346,0.0,43.43905,2.0,38.395454,15.38257,,15.38257,15.38257,,10.491623,,0.068281464,225.28178,1.0,0.0,0.0,2001.0,5.08,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.43905,3.7713587,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.09,5.09,2.10701,1.00469056e+06,30.0,0.0,8.057886,0.0,0.9896951,0.0,0.96482515,0.0,43.435017,2.0,38.341007,15.381649,,15.381649,15.381649,,10.491278,,0.06828371,225.2609,1.0,0.0,0.0,2001.0,5.09,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.435017,3.771266,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.1,5.1,2.10701,1.00469056e+06,30.0,0.0,8.057661,0.0,0.9897351,0.0,0.964816,0.0,43.4311,2.0,38.286663,15.380754,,15.380754,15.380754,,10.490942,,0.0682859,225.24057,1.0,0.0,0.0,2001.0,5.1,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.4311,3.7711759,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.11,5.11,2.10701,1.00469056e+06,30.0,0.0,8.057428,0.0,0.98977494,0.0,0.9648065,0.0,43.427048,2.0,38.232407,15.379828,,15.379828,15.379828,,10.490595,,0.068288155,225.21956,1.0,0.0,0.0,2001.0,5.11,,17.0,5.5052233,4.145524,3.7841897,Matched (3),5.1,,17.0,15.385309,15.385309,,43.427048,3.7710824,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.12,5.12,2.10701,1.00469056e+06,30.0,0.0,8.057201,0.0,0.98981494,0.0,0.96479726,0.0,43.4231,2.0,38.178207,15.378926,,15.378926,15.378926,,10.490256,,0.06829036,225.19908,1.0,0.0,0.0,2001.0,5.12,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.4231,3.7709916,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.13,5.13,2.10701,1.00469056e+06,30.0,0.0,8.05698,0.0,0.9898552,0.0,0.96478826,0.0,43.419247,2.0,38.12408,15.378046,,15.378046,15.378046,,10.489926,,0.068292506,225.17911,1.0,0.0,0.0,2001.0,5.13,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.419247,3.7709029,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.14,5.14,2.10701,1.00469056e+06,30.0,0.0,8.056749,0.0,0.98989505,0.0,0.96477884,0.0,43.415234,2.0,38.07008,15.377129,,15.377129,15.377129,,10.489582,,0.06829475,225.15828,1.0,0.0,0.0,2001.0,5.14,,17.0,,,,Master only (1),5.1,,17.0,15.385309,15.385309,,43.415234,3.7708104,0.19973089,-0.8773139,153.81209,0.0,0.0,1.0
5.15,5.15,2.10701,1.00469056e+06,30.0,0.0,10.181531,0.0,1.0719461,0.0,1.0446959,0.0,92.44797,2.0,38.016098,25.041067,,25.041067,25.041067,,13.716264,,0.052228753,479.44983,1.0,0.0,0.0,2001.0,5.15,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.44797,4.526646,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.16,5.16,2.10701,1.00469056e+06,30.0,0.0,10.181384,0.0,1.0719944,0.0,1.0446907,0.0,92.44366,2.0,37.96223,25.040314,,25.040314,25.040314,,13.716037,,0.052229617,479.4275,1.0,0.0,0.0,2001.0,5.16,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.44366,4.5265994,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.17,5.17,2.10701,1.00469056e+06,30.0,0.0,10.18123,0.0,1.0720426,0.0,1.0446854,0.0,92.43913,2.0,37.908394,25.039522,,25.039522,25.039522,,13.715798,,0.052230526,479.404,1.0,0.0,0.0,2001.0,5.17,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.43913,4.5265503,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.18,5.18,2.10701,1.00469056e+06,30.0,0.0,10.18108,0.0,1.0720907,0.0,1.0446801,0.0,92.43474,2.0,37.85467,25.038755,,25.038755,25.038755,,13.715568,,0.052231405,479.38123,1.0,0.0,0.0,2001.0,5.18,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.43474,4.526503,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.19,5.19,2.10701,1.00469056e+06,30.0,0.0,10.180946,0.0,1.0721396,0.0,1.0446755,0.0,92.430824,2.0,37.80102,25.03807,,25.03807,25.03807,,13.715362,,0.05223219,479.3609,1.0,0.0,0.0,2001.0,5.19,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.430824,4.5264606,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.2,5.2,2.10701,1.00469056e+06,30.0,0.0,10.180789,0.0,1.0721875,0.0,1.04467,0.0,92.426216,2.0,37.747437,25.037264,,25.037264,25.037264,,13.715118,,0.052233115,479.33698,1.0,0.0,0.0,2001.0,5.2,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.426216,4.5264106,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.21,5.21,2.10701,1.00469056e+06,30.0,0.0,10.180649,0.0,1.0722362,0.0,1.0446651,0.0,92.422104,2.0,37.693928,25.036547,,25.036547,25.036547,,13.714902,,0.052233938,479.3157,1.0,0.0,0.0,2001.0,5.21,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.422104,4.526366,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.22,5.22,2.10701,1.00469056e+06,30.0,0.0,10.180491,0.0,1.0722842,0.0,1.0446596,0.0,92.41749,2.0,37.640484,25.03574,,25.03574,25.03574,,13.71466,,0.052234862,479.29178,1.0,0.0,0.0,2001.0,5.22,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.41749,4.526316,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.23,5.23,2.10701,1.00469056e+06,30.0,0.0,10.180355,0.0,1.0723329,0.0,1.0446548,0.0,92.41349,2.0,36.86118,25.035042,,25.035042,25.035042,,13.714449,,0.052235667,479.27103,1.0,0.0,0.0,2001.0,5.23,,30.0,,,,Master only (1),5.2,,30.0,25.041067,25.041067,,92.41349,4.526273,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.24,5.24,2.10701,1.00469056e+06,30.0,0.0,10.180208,0.0,1.0723813,0.0,1.0446497,0.0,92.40919,2.0,36.808952,25.034288,,25.034288,25.034288,,13.714222,,0.05223653,479.2487,1.0,0.0,0.0,2001.0,5.24,,30.0,5.64494,4.9813232,4.0253515,Matched (3),5.2,,30.0,25.041067,25.041067,,92.40919,4.5262265,0.44089273,-0.1223026,250.37662,0.0,0.0,1.0
5.25,5.25,2.10701,1.00469056e+06,30.0,0.0,11.429016,0.0,1.1154668,0.0,1.0865668,0.0,134.27274,2.0,36.756756,31.858646,,31.858646,31.858646,,15.65856,,0.04575027,696.35974,1.0,0.0,0.0,2001.0,5.25,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.27274,4.8998733,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.26,5.26,2.10701,1.00469056e+06,30.0,0.0,11.428894,0.0,1.1155186,0.0,1.0865629,0.0,134.2681,2.0,36.704662,31.857937,,31.857937,31.857937,,15.658368,,0.04575083,696.3357,1.0,0.0,0.0,2001.0,5.26,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.2681,4.8998384,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.27,5.27,2.10701,1.00469056e+06,30.0,0.0,11.428773,0.0,1.1155703,0.0,1.0865589,0.0,134.2635,2.0,36.65264,31.857233,,31.857233,31.857233,,15.658177,,0.04575139,696.3118,1.0,0.0,0.0,2001.0,5.27,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.2635,4.899804,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.28,5.28,2.10701,1.00469056e+06,30.0,0.0,11.428669,0.0,1.1156226,0.0,1.0865556,0.0,134.25957,2.0,36.60069,31.85663,,31.85663,31.85663,,15.658014,,0.045751866,696.2914,1.0,0.0,0.0,2001.0,5.28,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.25957,4.899775,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.29,5.29,2.10701,1.00469056e+06,30.0,0.0,11.4285555,0.0,1.1156746,0.0,1.0865519,0.0,134.25526,2.0,36.548805,31.85597,,31.85597,31.85597,,15.657836,,0.045752387,696.26904,1.0,0.0,0.0,2001.0,5.29,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.25526,4.899743,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.3,5.3,2.10701,1.00469056e+06,30.0,0.0,11.428437,0.0,1.1157265,0.0,1.0865481,0.0,134.25078,2.0,37.399117,31.855284,,31.855284,31.855284,,15.657651,,0.045752928,696.2458,1.0,0.0,0.0,2001.0,5.3,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.25078,4.8997097,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.31,5.31,2.10701,1.00469056e+06,30.0,0.0,11.428327,0.0,1.1157787,0.0,1.0865445,0.0,134.24658,2.0,37.346096,31.854643,,31.854643,31.854643,,15.657477,,0.045753434,696.22406,1.0,0.0,0.0,2001.0,5.31,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.24658,4.899678,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.32,5.32,2.10701,1.00469056e+06,30.0,0.0,11.428212,0.0,1.1158307,0.0,1.0865408,0.0,134.24223,2.0,37.29318,31.853977,,31.853977,31.853977,,15.657297,,0.04575396,696.20154,1.0,0.0,0.0,2001.0,5.32,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.24223,4.899646,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.33,5.33,2.10701,1.00469056e+06,30.0,0.0,11.428109,0.0,1.115883,0.0,1.0865375,0.0,134.23833,2.0,37.240334,31.85338,,31.85338,31.85338,,15.657136,,0.045754433,696.1813,1.0,0.0,0.0,2001.0,5.33,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.23833,4.8996167,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.34,5.34,2.10701,1.00469056e+06,30.0,0.0,11.427999,0.0,1.1159351,0.0,1.0865339,0.0,134.23413,2.0,37.18752,31.852737,,31.852737,31.852737,,15.656962,,0.04575494,696.15955,1.0,0.0,0.0,2001.0,5.34,,39.0,,,,Master only (1),5.3,,39.0,31.858646,31.858646,,134.23413,4.8995857,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.35,5.35,2.10701,1.00469056e+06,30.0,0.0,11.427884,0.0,1.1159871,0.0,1.0865302,0.0,134.2298,2.0,37.13481,31.852072,,31.852072,31.852072,,15.656782,,0.045755465,696.137,1.0,0.0,0.0,2001.0,5.35,,39.0,5.64494,4.9813232,4.0253515,Matched (3),5.3,,39.0,31.858646,31.858646,,134.2298,4.8995533,0.44089273,0.25092453,350.4085,0.0,0.0,1.0
5.36,5.36,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.08218,35.523266,,,,,,,,,0.0,0.0,0.0,0.0,5.36,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.37,5.37,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.029617,35.51239,,,,,,,,,0.0,0.0,0.0,0.0,5.37,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.38,5.38,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.97712,35.501514,,,,,,,,,0.0,0.0,0.0,0.0,5.38,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.39,5.39,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.924736,35.490627,,,,,,,,,0.0,0.0,0.0,0.0,5.39,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.4,5.4,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.872375,35.479767,,,,,,,,,0.0,0.0,0.0,0.0,5.4,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.41,5.41,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.82013,35.468887,,,,,,,,,0.0,0.0,0.0,0.0,5.41,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.42,5.42,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.767914,35.458035,,,,,,,,,0.0,0.0,0.0,0.0,5.42,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.43,5.43,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.7158,35.447163,,,,,,,,,0.0,0.0,0.0,0.0,5.43,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.44,5.44,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.66376,35.436306,,,,,,,,,0.0,0.0,0.0,0.0,5.44,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.45,5.45,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.611794,35.42546,,,,,,,,,0.0,0.0,0.0,0.0,5.45,,,,,,Master only (1),5.4,,,,,,0.0,,,,0.0,0.0,,0.0
5.46,5.46,2.10701,1.00469056e+06,30.0,0.0,7.8635473,0.0,0.9833315,0.0,0.9568497,0.0,40.14231,2.0,36.559895,14.61888,,14.61888,14.61888,,10.201864,,0.07022083,208.18439,1.0,0.0,0.0,2001.0,5.46,,16.0,,,,Master only (1),5.5,,16.0,14.61888,14.61888,,40.14231,3.692431,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.47,5.47,2.10701,1.00469056e+06,30.0,0.0,7.8633156,0.0,0.98337084,0.0,0.9568401,0.0,40.13849,2.0,36.508102,14.617983,,14.617983,14.617983,,10.20152,,0.0702232,208.16458,1.0,0.0,0.0,2001.0,5.47,,16.0,,,,Master only (1),5.5,,16.0,14.61888,14.61888,,40.13849,3.6923356,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.48,5.48,2.10701,1.00469056e+06,30.0,0.0,7.863078,0.0,0.9834099,0.0,0.95683026,0.0,40.134575,2.0,36.456333,14.617063,,14.617063,14.617063,,10.201167,,0.070225626,208.14429,1.0,0.0,0.0,2001.0,5.48,,16.0,,,,Master only (1),5.5,,16.0,14.61888,14.61888,,40.134575,3.692238,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.49,5.49,2.10701,1.00469056e+06,30.0,0.0,7.862843,0.0,0.9834491,0.0,0.95682055,0.0,40.130703,2.0,36.40468,14.616153,,14.616153,14.616153,,10.200817,,0.07022804,208.12418,1.0,0.0,0.0,2001.0,5.49,,16.0,5.6451283,4.19689,3.9512436,Matched (3),5.5,,16.0,14.61888,14.61888,,40.130703,3.6921418,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.5,5.5,2.10701,1.00469056e+06,30.0,0.0,7.8626127,0.0,0.98348844,0.0,0.956811,0.0,40.126907,2.0,36.35305,14.615261,,14.615261,14.615261,,10.200475,,0.070230395,208.10449,1.0,0.0,0.0,2001.0,5.5,,16.0,,,,Master only (1),5.5,,16.0,14.61888,14.61888,,40.126907,3.692047,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.51,5.51,2.10701,1.00469056e+06,30.0,0.0,7.8623705,0.0,0.9835273,0.0,0.956801,0.0,40.122913,2.0,36.301525,14.614323,,14.614323,14.614323,,10.200115,,0.07023287,208.0838,1.0,0.0,0.0,2001.0,5.51,,16.0,,,,Master only (1),5.5,,16.0,14.61888,14.61888,,40.122913,3.6919475,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.52,5.52,2.10701,1.00469056e+06,30.0,0.0,7.862143,0.0,0.9835668,0.0,0.9567916,0.0,40.119167,2.0,36.250076,14.613441,,14.613441,14.613441,,10.199777,,0.0702352,208.06435,1.0,0.0,0.0,2001.0,5.52,,16.0,,,,Master only (1),5.5,,16.0,14.61888,14.61888,,40.119167,3.6918542,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.53,5.53,2.10701,1.00469056e+06,30.0,0.0,7.8619094,0.0,0.9836061,0.0,0.9567819,0.0,40.115314,2.0,36.198692,14.612537,,14.612537,14.612537,,10.1994295,,0.07023759,208.0444,1.0,0.0,0.0,2001.0,5.53,,16.0,,,,Master only (1),5.5,,16.0,14.61888,14.61888,,40.115314,3.6917582,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.54,5.54,2.10701,1.00469056e+06,30.0,0.0,7.861675,0.0,0.98364526,0.0,0.9567722,0.0,40.11145,2.0,36.14738,14.611629,,14.611629,14.611629,,10.19908,,0.07024,208.02432,1.0,0.0,0.0,2001.0,5.54,,16.0,,,,Master only (1),5.5,,16.0,14.61888,14.61888,,40.11145,3.6916618,0.36678484,-0.95651776,131.53726,0.0,0.0,1.0
5.55,5.55,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.09613,35.31709,,,,,,,,,0.0,0.0,0.0,0.0,5.55,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.56,5.56,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.044994,35.30627,,,,,,,,,0.0,0.0,0.0,0.0,5.56,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.57,5.57,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.99388,35.295452,,,,,,,,,0.0,0.0,0.0,0.0,5.57,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.58,5.58,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.94288,35.284637,,,,,,,,,0.0,0.0,0.0,0.0,5.58,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.59,5.59,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.89194,35.273827,,,,,,,,,0.0,0.0,0.0,0.0,5.59,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.6,5.6,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.84107,35.26303,,,,,,,,,0.0,0.0,0.0,0.0,5.6,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.61,5.61,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.79027,35.252224,,,,,,,,,0.0,0.0,0.0,0.0,5.61,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.62,5.62,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.739532,35.241425,,,,,,,,,0.0,0.0,0.0,0.0,5.62,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.63,5.63,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.200626,35.230633,,,,,,,,,0.0,0.0,0.0,0.0,5.63,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.64,5.64,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.533516,35.219837,,,,,,,,,0.0,0.0,0.0,0.0,5.64,,,,,,Master only (1),5.6,,,,,,0.0,,,,0.0,0.0,,0.0
5.65,5.65,2.10701,1.00469056e+06,30.0,0.0,9.087113,0.0,1.0338727,0.0,1.0050745,0.0,64.035095,2.0,35.483147,19.758907,,19.758907,19.758907,,12.040552,,0.05949755,332.09616,1.0,0.0,0.0,2001.0,5.65,,23.0,,,,Master only (1),5.7,,23.0,19.758907,19.758907,,64.035095,4.1594315,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.66,5.66,2.10701,1.00469056e+06,30.0,0.0,9.086917,0.0,1.0339168,0.0,1.0050671,0.0,64.030624,2.0,35.432846,19.758018,,19.758018,19.758018,,12.040254,,0.059499025,332.07297,1.0,0.0,0.0,2001.0,5.66,,23.0,5.6107216,4.260687,3.871201,Matched (3),5.7,,23.0,19.758907,19.758907,,64.030624,4.1593614,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.67,5.67,2.10701,1.00469056e+06,30.0,0.0,9.086746,0.0,1.0339619,0.0,1.0050607,0.0,64.02674,2.0,35.38266,19.757244,,19.757244,19.757244,,12.039994,,0.059500307,332.0528,1.0,0.0,0.0,2001.0,5.67,,23.0,,,,Master only (1),5.7,,23.0,19.758907,19.758907,,64.02674,4.159301,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.68,5.68,2.10701,1.00469056e+06,30.0,0.0,9.086559,0.0,1.0340064,0.0,1.0050536,0.0,64.022484,2.0,35.33249,19.7564,,19.7564,19.7564,,12.039711,,0.059501708,332.0308,1.0,0.0,0.0,2001.0,5.68,,23.0,,,,Master only (1),5.7,,23.0,19.758907,19.758907,,64.022484,4.1592345,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.69,5.69,2.10701,1.00469056e+06,30.0,0.0,9.086375,0.0,1.034051,0.0,1.0050467,0.0,64.0183,2.0,35.282387,19.755564,,19.755564,19.755564,,12.039432,,0.05950309,332.00903,1.0,0.0,0.0,2001.0,5.69,,23.0,,,,Master only (1),5.7,,23.0,19.758907,19.758907,,64.0183,4.159169,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.7,5.7,2.10701,1.00469056e+06,30.0,0.0,9.086195,0.0,1.0340956,0.0,1.0050399,0.0,64.0142,2.0,35.232388,19.754747,,19.754747,19.754747,,12.039158,,0.059504442,331.98776,1.0,0.0,0.0,2001.0,5.7,,23.0,5.6107216,4.260687,3.871201,Matched (3),5.7,,23.0,19.758907,19.758907,,64.0142,4.159105,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.71,5.71,2.10701,1.00469056e+06,30.0,0.0,9.086026,0.0,1.0341408,0.0,1.0050336,0.0,64.01036,2.0,35.18246,19.753984,,19.753984,19.753984,,12.038901,,0.05950571,331.9679,1.0,0.0,0.0,2001.0,5.71,,23.0,,,,Master only (1),5.7,,23.0,19.758907,19.758907,,64.01036,4.1590447,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.72,5.72,2.10701,1.00469056e+06,30.0,0.0,9.085849,0.0,1.0341856,0.0,1.0050269,0.0,64.006325,2.0,35.1326,19.75318,,19.75318,19.75318,,12.038632,,0.05950704,331.94693,1.0,0.0,0.0,2001.0,5.72,,23.0,,,,Master only (1),5.7,,23.0,19.758907,19.758907,,64.006325,4.158982,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.73,5.73,2.10701,1.00469056e+06,30.0,0.0,9.085669,0.0,1.0342304,0.0,1.0050201,0.0,64.00222,2.0,35.0828,19.752363,,19.752363,19.752363,,12.038359,,0.05950839,331.9257,1.0,0.0,0.0,2001.0,5.73,,23.0,,,,Master only (1),5.7,,23.0,19.758907,19.758907,,64.00222,4.158918,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.74,5.74,2.10701,1.00469056e+06,30.0,0.0,9.0854845,0.0,1.034275,0.0,1.0050132,0.0,63.998035,2.0,35.03307,19.75153,,19.75153,19.75153,,12.038079,,0.059509773,331.90396,1.0,0.0,0.0,2001.0,5.74,,23.0,,,,Master only (1),5.7,,23.0,19.758907,19.758907,,63.998035,4.1588526,0.28674224,-0.48951727,197.55194,0.0,0.0,1.0
5.75,5.75,2.10701,1.00469056e+06,30.0,0.0,9.566003,0.0,1.0526106,0.0,1.022779,0.0,75.58632,2.0,34.983402,21.99028,,21.99028,21.99028,,12.770377,,0.056097277,392.00262,1.0,0.0,0.0,2001.0,5.75,,26.0,,,,Master only (1),5.8,,26.0,21.99028,21.99028,,75.58632,4.3252754,0.28674224,-0.3236733,241.8507,0.0,0.0,1.0
5.76,5.76,2.10701,1.00469056e+06,30.0,0.0,9.565842,0.0,1.0526572,0.0,1.0227731,0.0,75.58221,2.0,34.933804,21.98951,,21.98951,21.98951,,12.77013,,0.05609836,391.98132,1.0,0.0,0.0,2001.0,5.76,,26.0,5.6107216,4.260687,3.871201,Matched (3),5.8,,26.0,21.99028,21.99028,,75.58221,4.325221,0.28674224,-0.3236733,241.8507,0.0,0.0,1.0
5.77,5.77,2.10701,1.00469056e+06,30.0,0.0,9.565681,0.0,1.0527039,0.0,1.0227673,0.0,75.57812,2.0,34.884308,21.98874,,21.98874,21.98874,,12.769885,,0.056099437,391.9601,1.0,0.0,0.0,2001.0,5.77,,26.0,,,,Master only (1),5.8,,26.0,21.99028,21.99028,,75.57812,4.3251667,0.28674224,-0.3236733,241.8507,0.0,0.0,1.0
